game,date,numbers,bonus,gold_ball,scraped_at,source_block_index
Lotto Max,2021-06-04,"[2, 3, 16, 28, 31, 42, 47]",12,,2025-06-13T18:58:58.545916,717
Lotto Max,2021-06-08,"[1, 9, 14, 24, 26, 37, 42]",29,,2025-06-13T18:58:58.545916,718
Lotto Max,2021-06-11,"[20, 21, 25, 33, 38, 44, 45]",22,,2025-06-13T18:58:58.545916,719
Lotto Max,2021-06-15,"[2, 8, 12, 13, 14, 36, 43]",29,,2025-06-13T18:58:58.545916,720
Lotto Max,2021-06-18,"[11, 14, 15, 24, 34, 43, 47]",36,,2025-06-13T18:58:58.545916,721
Lotto Max,2021-06-22,"[7, 11, 22, 28, 33, 44, 49]",10,,2025-06-13T18:58:58.545916,722
Lotto Max,2021-06-25,"[10, 13, 18, 33, 36, 45, 47]",22,,2025-06-13T18:58:58.545916,723
Lotto Max,2021-06-29,"[6, 17, 22, 23, 32, 37, 47]",13,,2025-06-13T18:58:58.545916,724
Lotto Max,2021-07-02,"[6, 14, 35, 37, 40, 43, 46]",19,,2025-06-13T18:58:58.545916,725
Lotto Max,2021-07-06,"[10, 14, 25, 26, 38, 41, 50]",49,,2025-06-13T18:58:58.545916,726
Lotto Max,2021-07-09,"[11, 21, 32, 33, 38, 40, 44]",19,,2025-06-13T18:58:58.545916,727
Lotto Max,2021-07-13,"[2, 6, 12, 13, 17, 36, 48]",25,,2025-06-13T18:58:58.545916,728
Lotto Max,2021-07-16,"[13, 17, 24, 26, 33, 46, 48]",27,,2025-06-13T18:58:58.545916,729
Lotto Max,2021-07-20,"[2, 13, 15, 19, 38, 39, 46]",34,,2025-06-13T18:58:58.545916,730
Lotto Max,2021-07-23,"[7, 8, 13, 21, 35, 38, 45]",15,,2025-06-13T18:58:58.545916,731
Lotto Max,2021-07-27,"[5, 12, 13, 32, 36, 40, 48]",49,,2025-06-13T18:58:58.545916,732
Lotto Max,2021-07-30,"[4, 12, 18, 19, 22, 25, 44]",43,,2025-06-13T18:58:58.545916,733
Lotto Max,2021-08-03,"[4, 5, 9, 15, 24, 36, 48]",50,,2025-06-13T18:58:58.545916,734
Lotto Max,2021-08-06,"[14, 15, 24, 43, 44, 48, 49]",47,,2025-06-13T18:58:58.545916,735
Lotto Max,2021-08-10,"[14, 18, 19, 32, 35, 38, 41]",27,,2025-06-13T18:58:58.545916,736
Lotto Max,2021-08-13,"[1, 14, 17, 20, 28, 32, 38]",6,,2025-06-13T18:58:58.545916,737
Lotto Max,2021-08-17,"[5, 16, 18, 33, 37, 38, 39]",35,,2025-06-13T18:58:58.545916,738
Lotto Max,2021-08-20,"[2, 6, 21, 31, 34, 39, 45]",33,,2025-06-13T18:58:58.545916,739
Lotto Max,2021-08-24,"[1, 24, 26, 29, 30, 45, 50]",5,,2025-06-13T18:58:58.545916,740
Lotto Max,2021-08-27,"[9, 10, 13, 25, 41, 47, 49]",36,,2025-06-13T18:58:58.545916,741
Lotto Max,2021-08-31,"[3, 11, 23, 26, 31, 42, 50]",24,,2025-06-13T18:58:58.545916,742
Lotto Max,2021-09-03,"[1, 2, 4, 10, 27, 33, 45]",31,,2025-06-13T18:58:58.545916,743
Lotto Max,2021-09-07,"[5, 8, 31, 36, 41, 42, 43]",39,,2025-06-13T18:58:58.545916,744
Lotto Max,2021-09-10,"[11, 28, 38, 40, 43, 45, 48]",33,,2025-06-13T18:58:58.545916,745
Lotto Max,2021-09-14,"[17, 24, 27, 33, 38, 41, 48]",39,,2025-06-13T18:58:58.545916,746
Lotto Max,2021-09-17,"[3, 6, 10, 26, 29, 35, 45]",30,,2025-06-13T18:58:58.545916,747
Lotto Max,2021-09-21,"[4, 8, 11, 14, 15, 34, 45]",7,,2025-06-13T18:58:58.545916,748
Lotto Max,2021-09-24,"[5, 13, 28, 35, 41, 49, 50]",34,,2025-06-13T18:58:58.545916,749
Lotto Max,2021-09-28,"[2, 5, 8, 18, 23, 31, 35]",43,,2025-06-13T18:58:58.545916,750
Lotto Max,2021-10-01,"[4, 8, 15, 39, 40, 42, 48]",5,,2025-06-13T18:58:58.545916,751
Lotto Max,2021-10-05,"[2, 10, 18, 19, 25, 42, 48]",21,,2025-06-13T18:58:58.545916,752
Lotto Max,2021-10-08,"[5, 16, 19, 21, 23, 31, 36]",46,,2025-06-13T18:58:58.545916,753
Lotto Max,2021-10-12,"[7, 11, 13, 30, 38, 40, 43]",45,,2025-06-13T18:58:58.545916,754
Lotto Max,2021-10-15,"[14, 17, 20, 24, 25, 38, 48]",11,,2025-06-13T18:58:58.545916,755
Lotto Max,2021-10-19,"[12, 26, 28, 32, 41, 43, 50]",49,,2025-06-13T18:58:58.545916,756
Lotto Max,2021-10-22,"[2, 11, 19, 33, 44, 45, 47]",42,,2025-06-13T18:58:58.545916,757
Lotto Max,2021-10-26,"[2, 8, 10, 14, 21, 36, 40]",17,,2025-06-13T18:58:58.545916,758
Lotto Max,2021-10-29,"[1, 5, 17, 18, 38, 41, 48]",13,,2025-06-13T18:58:58.545916,759
Lotto Max,2021-11-02,"[7, 13, 18, 30, 33, 37, 41]",6,,2025-06-13T18:58:58.545916,760
Lotto Max,2021-11-05,"[2, 10, 11, 17, 19, 32, 42]",41,,2025-06-13T18:58:58.545916,761
Lotto Max,2021-11-09,"[2, 8, 16, 17, 19, 26, 42]",41,,2025-06-13T18:58:58.545916,762
Lotto Max,2021-11-12,"[4, 6, 7, 10, 17, 27, 44]",40,,2025-06-13T18:58:58.545916,763
Lotto Max,2021-11-16,"[5, 6, 7, 17, 26, 29, 42]",38,,2025-06-13T18:58:58.545916,764
Lotto Max,2021-11-19,"[1, 13, 14, 17, 25, 28, 41]",43,,2025-06-13T18:58:58.545916,765
Lotto Max,2021-11-23,"[14, 17, 25, 27, 31, 32, 34]",20,,2025-06-13T18:58:58.545916,766
Lotto Max,2021-11-26,"[9, 26, 30, 35, 37, 42, 50]",47,,2025-06-13T18:58:58.545916,767
Lotto Max,2021-11-30,"[4, 7, 8, 22, 24, 30, 49]",42,,2025-06-13T18:58:58.545916,768
Lotto Max,2021-12-03,"[7, 18, 22, 35, 37, 43, 45]",44,,2025-06-13T18:58:58.545916,769
Lotto Max,2021-12-07,"[9, 16, 19, 24, 27, 34, 40]",7,,2025-06-13T18:58:58.545916,770
Lotto Max,2021-12-10,"[17, 21, 27, 32, 45, 46, 49]",19,,2025-06-13T18:58:58.545916,771
Lotto Max,2021-12-14,"[3, 21, 22, 26, 28, 44, 49]",34,,2025-06-13T18:58:58.545916,772
Lotto Max,2021-12-17,"[9, 14, 16, 33, 39, 46, 49]",38,,2025-06-13T18:58:58.545916,773
Lotto Max,2021-12-21,"[13, 23, 26, 27, 28, 38, 47]",36,,2025-06-13T18:58:58.545916,774
Lotto Max,2021-12-24,"[3, 11, 24, 25, 29, 32, 42]",16,,2025-06-13T18:58:58.545916,775
Lotto Max,2021-12-28,"[11, 12, 21, 27, 32, 43, 49]",15,,2025-06-13T18:58:58.545916,776
Lotto Max,2021-12-31,"[7, 25, 30, 35, 38, 40, 49]",27,,2025-06-13T18:58:58.545916,777
Lotto Max,2022-01-04,"[7, 8, 13, 20, 25, 26, 48]",36,,2025-06-13T18:58:58.545916,778
Lotto Max,2022-01-07,"[4, 5, 31, 39, 42, 45, 50]",11,,2025-06-13T18:58:58.545916,779
Lotto Max,2022-01-11,"[1, 3, 24, 25, 27, 36, 47]",12,,2025-06-13T18:58:58.545916,780
Lotto Max,2022-01-14,"[2, 4, 7, 10, 14, 21, 34]",26,,2025-06-13T18:58:58.545916,781
Lotto Max,2022-01-18,"[2, 15, 25, 28, 30, 35, 38]",31,,2025-06-13T18:58:58.545916,782
Lotto Max,2022-01-21,"[10, 14, 21, 26, 28, 36, 50]",41,,2025-06-13T18:58:58.545916,783
Lotto Max,2022-01-25,"[11, 13, 18, 20, 23, 30, 40]",37,,2025-06-13T18:58:58.545916,784
Lotto Max,2022-01-28,"[3, 7, 8, 10, 34, 43, 47]",16,,2025-06-13T18:58:58.545916,785
Lotto Max,2022-02-01,"[9, 14, 24, 26, 29, 39, 49]",42,,2025-06-13T18:58:58.545916,786
Lotto Max,2022-02-04,"[5, 15, 19, 22, 37, 46, 47]",1,,2025-06-13T18:58:58.545916,787
Lotto Max,2022-02-08,"[16, 29, 32, 34, 38, 39, 47]",18,,2025-06-13T18:58:58.545916,788
Lotto Max,2022-02-11,"[1, 10, 12, 30, 33, 34, 36]",4,,2025-06-13T18:58:58.545916,789
Lotto Max,2022-02-15,"[19, 26, 28, 36, 40, 42, 48]",6,,2025-06-13T18:58:58.545916,790
Lotto Max,2022-02-18,"[2, 3, 8, 11, 12, 37, 49]",36,,2025-06-13T18:58:58.545916,791
Lotto Max,2022-02-22,"[3, 13, 26, 27, 28, 36, 45]",50,,2025-06-13T18:58:58.545916,792
Lotto Max,2022-02-25,"[2, 4, 17, 28, 35, 44, 46]",5,,2025-06-13T18:58:58.545916,793
Lotto Max,2022-03-01,"[5, 6, 28, 36, 40, 46, 50]",27,,2025-06-13T18:58:58.545916,794
Lotto Max,2022-03-04,"[2, 4, 14, 18, 24, 46, 47]",23,,2025-06-13T18:58:58.545916,795
Lotto Max,2022-03-08,"[10, 12, 13, 18, 25, 26, 37]",39,,2025-06-13T18:58:58.545916,796
Lotto Max,2022-03-11,"[5, 7, 12, 22, 28, 43, 47]",1,,2025-06-13T18:58:58.545916,797
Lotto Max,2022-03-15,"[3, 7, 12, 17, 23, 38, 40]",27,,2025-06-13T18:58:58.545916,798
Lotto Max,2022-03-18,"[5, 7, 12, 18, 26, 29, 46]",25,,2025-06-13T18:58:58.545916,799
Lotto Max,2022-03-22,"[14, 16, 20, 26, 33, 36, 48]",1,,2025-06-13T18:58:58.545916,800
Lotto Max,2022-03-25,"[3, 7, 16, 18, 27, 32, 37]",17,,2025-06-13T18:58:58.545916,801
Lotto Max,2022-03-29,"[7, 17, 32, 34, 39, 45, 47]",42,,2025-06-13T18:58:58.545916,802
Lotto Max,2022-04-01,"[7, 10, 18, 29, 38, 43, 50]",41,,2025-06-13T18:58:58.545916,803
Lotto Max,2022-04-08,"[1, 2, 14, 15, 21, 26, 29]",4,,2025-06-13T18:58:58.545916,804
Lotto Max,2022-04-12,"[3, 5, 7, 19, 32, 34, 50]",25,,2025-06-13T18:58:58.545916,805
Lotto Max,2022-04-15,"[1, 6, 18, 21, 30, 32, 37]",35,,2025-06-13T18:58:58.545916,806
Lotto Max,2022-04-19,"[1, 6, 10, 27, 42, 45, 50]",43,,2025-06-13T18:58:58.545916,807
Lotto Max,2022-04-22,"[13, 14, 23, 30, 34, 36, 42]",33,,2025-06-13T18:58:58.545916,808
Lotto Max,2022-04-26,"[3, 10, 15, 31, 35, 38, 42]",22,,2025-06-13T18:58:58.545916,809
Lotto Max,2022-04-29,"[8, 9, 19, 32, 37, 46, 48]",45,,2025-06-13T18:58:58.545916,810
Lotto Max,2022-05-03,"[6, 11, 22, 24, 27, 29, 33]",31,,2025-06-13T18:58:58.545916,811
Lotto Max,2022-05-06,"[3, 6, 11, 18, 19, 28, 41]",26,,2025-06-13T18:58:58.545916,812
Lotto Max,2022-05-10,"[6, 15, 18, 19, 20, 27, 28]",24,,2025-06-13T18:58:58.545916,813
Lotto Max,2022-05-13,"[2, 22, 37, 38, 39, 42, 47]",30,,2025-06-13T18:58:58.545916,814
Lotto Max,2022-05-17,"[10, 35, 38, 40, 45, 47, 48]",23,,2025-06-13T18:58:58.545916,815
Lotto Max,2022-05-20,"[5, 6, 20, 29, 42, 44, 47]",14,,2025-06-13T18:58:58.545916,816
Lotto Max,2022-05-24,"[12, 26, 30, 31, 35, 39, 45]",22,,2025-06-13T18:58:58.545916,817
Lotto Max,2022-05-27,"[4, 9, 21, 22, 27, 31, 34]",5,,2025-06-13T18:58:58.545916,818
Lotto Max,2022-05-31,"[6, 13, 23, 27, 35, 44, 50]",37,,2025-06-13T18:58:58.545916,819
Lotto Max,2022-06-03,"[2, 16, 17, 21, 38, 43, 45]",42,,2025-06-13T18:58:58.545916,820
Lotto Max,2022-06-07,"[6, 13, 17, 20, 28, 36, 44]",31,,2025-06-13T18:58:58.545916,821
Lotto Max,2022-06-10,"[8, 14, 16, 17, 19, 22, 24]",23,,2025-06-13T18:58:58.545916,822
Lotto Max,2022-06-14,"[11, 17, 18, 25, 36, 41, 50]",34,,2025-06-13T18:58:58.545916,823
Lotto Max,2022-06-17,"[1, 10, 12, 21, 30, 39, 40]",38,,2025-06-13T18:58:58.545916,824
Lotto Max,2022-06-21,"[2, 4, 5, 22, 32, 40, 50]",43,,2025-06-13T18:58:58.545916,825
Lotto Max,2022-06-24,"[3, 9, 17, 19, 20, 44, 50]",28,,2025-06-13T18:58:58.545916,826
Lotto Max,2022-06-28,"[8, 19, 22, 41, 42, 46, 47]",10,,2025-06-13T18:58:58.545916,827
Lotto Max,2022-07-01,"[1, 11, 13, 14, 25, 36, 47]",50,,2025-06-13T18:58:58.545916,828
Lotto Max,2022-07-05,"[12, 29, 33, 35, 38, 41, 46]",13,,2025-06-13T18:58:58.545916,829
Lotto Max,2022-07-08,"[7, 12, 14, 18, 46, 47, 49]",19,,2025-06-13T18:58:58.545916,830
Lotto Max,2022-07-12,"[8, 11, 15, 16, 26, 29, 40]",37,,2025-06-13T18:58:58.545916,831
Lotto Max,2022-07-15,"[4, 7, 12, 18, 29, 47, 49]",48,,2025-06-13T18:58:58.545916,832
Lotto Max,2022-07-19,"[6, 9, 17, 19, 31, 34, 46]",4,,2025-06-13T18:58:58.545916,833
Lotto Max,2022-07-22,"[1, 9, 19, 34, 37, 39, 49]",6,,2025-06-13T18:58:58.545916,834
Lotto Max,2022-07-26,"[3, 8, 9, 15, 21, 27, 31]",33,,2025-06-13T18:58:58.545916,835
Lotto Max,2022-07-29,"[7, 14, 17, 18, 19, 23, 41]",16,,2025-06-13T18:58:58.545916,836
Lotto Max,2022-08-02,"[4, 5, 15, 18, 22, 28, 32]",19,,2025-06-13T18:58:58.545916,837
Lotto Max,2022-08-05,"[7, 16, 19, 33, 36, 48, 49]",5,,2025-06-13T18:58:58.545916,838
Lotto Max,2022-08-09,"[16, 19, 25, 26, 27, 33, 45]",38,,2025-06-13T18:58:58.545916,839
Lotto Max,2022-08-12,"[4, 10, 28, 36, 40, 44, 47]",19,,2025-06-13T18:58:58.545916,840
Lotto Max,2022-08-16,"[1, 2, 9, 21, 32, 33, 43]",36,,2025-06-13T18:58:58.545916,841
Lotto Max,2022-08-19,"[5, 20, 26, 33, 35, 46, 48]",17,,2025-06-13T18:58:58.545916,842
Lotto Max,2022-08-23,"[9, 13, 14, 19, 37, 43, 50]",4,,2025-06-13T18:58:58.545916,843
Lotto Max,2022-08-26,"[3, 11, 22, 26, 29, 46, 48]",28,,2025-06-13T18:58:58.545916,844
Lotto Max,2022-08-30,"[5, 8, 12, 23, 39, 41, 48]",50,,2025-06-13T18:58:58.545916,845
Lotto Max,2022-09-02,"[8, 17, 21, 31, 34, 37, 39]",7,,2025-06-13T18:58:58.545916,846
Lotto Max,2022-09-06,"[16, 22, 28, 30, 41, 46, 47]",10,,2025-06-13T18:58:58.545916,847
Lotto Max,2022-09-09,"[1, 2, 15, 18, 29, 32, 36]",9,,2025-06-13T18:58:58.545916,848
Lotto Max,2022-09-13,"[9, 10, 14, 32, 35, 36, 46]",47,,2025-06-13T18:58:58.545916,849
Lotto Max,2022-09-16,"[2, 13, 24, 34, 39, 40, 46]",23,,2025-06-13T18:58:58.545916,850
Lotto Max,2022-09-20,"[9, 10, 11, 20, 24, 31, 48]",36,,2025-06-13T18:58:58.545916,851
Lotto Max,2022-09-23,"[15, 17, 21, 24, 28, 32, 43]",27,,2025-06-13T18:58:58.545916,852
Lotto Max,2022-09-27,"[10, 12, 13, 26, 29, 39, 46]",23,,2025-06-13T18:58:58.545916,853
Lotto Max,2022-09-30,"[9, 14, 36, 37, 38, 40, 48]",26,,2025-06-13T18:58:58.545916,854
Lotto Max,2022-10-04,"[10, 18, 21, 22, 37, 40, 46]",25,,2025-06-13T18:58:58.545916,855
Lotto Max,2022-10-07,"[7, 23, 28, 31, 32, 39, 40]",2,,2025-06-13T18:58:58.545916,856
Lotto Max,2022-10-11,"[3, 19, 33, 36, 39, 40, 42]",44,,2025-06-13T18:58:58.545916,857
Lotto Max,2022-10-14,"[2, 24, 27, 31, 40, 43, 46]",13,,2025-06-13T18:58:58.545916,858
Lotto Max,2022-10-18,"[12, 14, 23, 25, 39, 40, 44]",24,,2025-06-13T18:58:58.545916,859
Lotto Max,2022-10-21,"[1, 9, 25, 35, 41, 43, 50]",40,,2025-06-13T18:58:58.545916,860
Lotto Max,2022-10-25,"[3, 6, 19, 23, 26, 28, 43]",46,,2025-06-13T18:58:58.545916,861
Lotto Max,2022-10-28,"[12, 17, 29, 30, 38, 40, 50]",16,,2025-06-13T18:58:58.545916,862
Lotto Max,2022-11-01,"[2, 23, 27, 34, 43, 46, 49]",44,,2025-06-13T18:58:58.545916,863
Lotto Max,2022-11-04,"[4, 8, 25, 27, 32, 33, 34]",16,,2025-06-13T18:58:58.545916,864
Lotto Max,2022-11-08,"[4, 7, 14, 18, 26, 40, 42]",12,,2025-06-13T18:58:58.545916,865
Lotto Max,2022-11-11,"[5, 23, 34, 35, 46, 47, 50]",10,,2025-06-13T18:58:58.545916,866
Lotto Max,2022-11-15,"[9, 12, 13, 22, 25, 35, 47]",24,,2025-06-13T18:58:58.545916,867
Lotto Max,2022-11-18,"[3, 5, 11, 17, 26, 42, 49]",27,,2025-06-13T18:58:58.545916,868
Lotto Max,2022-11-22,"[2, 10, 12, 18, 19, 21, 34]",33,,2025-06-13T18:58:58.545916,869
Lotto Max,2022-11-25,"[3, 6, 7, 10, 25, 30, 37]",9,,2025-06-13T18:58:58.545916,870
Lotto Max,2022-11-29,"[1, 7, 8, 19, 32, 38, 39]",47,,2025-06-13T18:58:58.545916,871
Lotto Max,2022-12-02,"[4, 9, 14, 18, 24, 30, 45]",3,,2025-06-13T18:58:58.545916,872
Lotto Max,2022-12-06,"[1, 2, 3, 14, 17, 19, 41]",30,,2025-06-13T18:58:58.545916,873
Lotto Max,2022-12-09,"[2, 18, 20, 22, 34, 43, 48]",7,,2025-06-13T18:58:58.545916,874
Lotto Max,2022-12-13,"[12, 13, 14, 31, 35, 39, 50]",48,,2025-06-13T18:58:58.545916,875
Lotto Max,2022-12-16,"[6, 22, 25, 42, 43, 45, 48]",47,,2025-06-13T18:58:58.545916,876
Lotto Max,2022-12-20,"[3, 8, 9, 20, 22, 36, 50]",25,,2025-06-13T18:58:58.545916,877
Lotto Max,2022-12-23,"[7, 17, 20, 22, 31, 36, 48]",34,,2025-06-13T18:58:58.545916,878
Lotto Max,2022-12-27,"[5, 6, 13, 16, 31, 32, 35]",36,,2025-06-13T18:58:58.545916,879
Lotto Max,2022-12-30,"[6, 26, 32, 37, 38, 39, 46]",7,,2025-06-13T18:58:58.545916,880
Lotto Max,2023-01-03,"[9, 25, 32, 34, 37, 46, 50]",18,,2025-06-13T18:58:58.545916,881
Lotto Max,2023-01-06,"[7, 14, 20, 24, 35, 40, 50]",15,,2025-06-13T18:58:58.545916,882
Lotto Max,2023-01-10,"[10, 16, 18, 33, 34, 37, 45]",36,,2025-06-13T18:58:58.545916,883
Lotto Max,2023-01-13,"[3, 16, 17, 23, 35, 37, 47]",26,,2025-06-13T18:58:58.545916,884
Lotto Max,2023-01-17,"[1, 2, 5, 6, 16, 30, 45]",19,,2025-06-13T18:58:58.545916,885
Lotto Max,2023-01-20,"[9, 16, 17, 19, 30, 38, 49]",45,,2025-06-13T18:58:58.545916,886
Lotto Max,2023-01-24,"[10, 20, 25, 29, 35, 42, 45]",3,,2025-06-13T18:58:58.545916,887
Lotto Max,2023-01-27,"[4, 5, 9, 13, 29, 30, 35]",20,,2025-06-13T18:58:58.545916,888
Lotto Max,2023-01-31,"[2, 6, 16, 23, 40, 41, 48]",31,,2025-06-13T18:58:58.545916,889
Lotto Max,2023-02-03,"[7, 10, 15, 17, 25, 39, 45]",43,,2025-06-13T18:58:58.545916,890
Lotto Max,2023-02-07,"[1, 13, 26, 30, 37, 42, 50]",10,,2025-06-13T18:58:58.545916,891
Lotto Max,2023-02-10,"[6, 16, 22, 23, 28, 29, 34]",8,,2025-06-13T18:58:58.545916,892
Lotto Max,2023-02-14,"[9, 15, 21, 28, 31, 36, 38]",12,,2025-06-13T18:58:58.545916,893
Lotto Max,2023-02-17,"[10, 12, 23, 26, 39, 41, 45]",42,,2025-06-13T18:58:58.545916,894
Lotto Max,2023-02-21,"[2, 14, 26, 31, 35, 39, 49]",32,,2025-06-13T18:58:58.545916,895
Lotto Max,2023-02-24,"[1, 11, 15, 21, 35, 48, 49]",3,,2025-06-13T18:58:58.545916,896
Lotto Max,2023-02-28,"[1, 3, 8, 24, 35, 42, 43]",18,,2025-06-13T18:58:58.545916,897
Lotto Max,2023-03-03,"[10, 14, 20, 37, 42, 44, 46]",50,,2025-06-13T18:58:58.545916,898
Lotto Max,2023-03-07,"[1, 16, 26, 28, 31, 44, 45]",22,,2025-06-13T18:58:58.545916,899
Lotto Max,2023-03-10,"[18, 19, 31, 36, 38, 41, 43]",8,,2025-06-13T18:58:58.545916,900
Lotto Max,2023-03-14,"[4, 15, 17, 24, 27, 32, 41]",36,,2025-06-13T18:58:58.545916,901
Lotto Max,2023-03-17,"[5, 15, 17, 22, 25, 37, 46]",13,,2025-06-13T18:58:58.545916,902
Lotto Max,2023-03-21,"[7, 15, 17, 20, 32, 40, 50]",21,,2025-06-13T18:58:58.545916,903
Lotto Max,2023-03-24,"[5, 9, 14, 23, 32, 33, 46]",26,,2025-06-13T18:58:58.545916,904
Lotto Max,2023-03-28,"[5, 9, 12, 19, 21, 22, 49]",31,,2025-06-13T18:58:58.545916,905
Lotto Max,2023-03-31,"[1, 3, 26, 28, 36, 47, 50]",48,,2025-06-13T18:58:58.545916,906
Lotto Max,2023-04-04,"[6, 15, 29, 32, 36, 45, 48]",39,,2025-06-13T18:58:58.545916,907
Lotto Max,2023-04-07,"[15, 26, 34, 41, 44, 45, 46]",11,,2025-06-13T18:58:58.545916,908
Lotto Max,2023-04-11,"[4, 5, 11, 12, 31, 43, 44]",15,,2025-06-13T18:58:58.545916,909
Lotto Max,2023-04-14,"[17, 25, 28, 30, 34, 46, 49]",42,,2025-06-13T18:58:58.545916,910
Lotto Max,2023-04-18,"[5, 7, 16, 20, 26, 30, 36]",44,,2025-06-13T18:58:58.545916,911
Lotto Max,2023-04-21,"[7, 8, 18, 26, 33, 42, 46]",39,,2025-06-13T18:58:58.545916,912
Lotto Max,2023-04-25,"[4, 19, 21, 33, 37, 38, 39]",42,,2025-06-13T18:58:58.545916,913
Lotto Max,2023-04-28,"[1, 2, 12, 15, 35, 39, 45]",44,,2025-06-13T18:58:58.545916,914
Lotto Max,2023-05-02,"[2, 12, 22, 30, 32, 35, 36]",1,,2025-06-13T18:58:58.545916,915
Lotto Max,2023-05-05,"[8, 16, 22, 24, 25, 30, 32]",11,,2025-06-13T18:58:58.545916,916
Lotto Max,2023-05-09,"[18, 19, 31, 33, 35, 40, 50]",16,,2025-06-13T18:58:58.545916,917
Lotto Max,2023-05-12,"[4, 5, 20, 26, 28, 29, 48]",44,,2025-06-13T18:58:58.545916,918
Lotto Max,2023-05-16,"[11, 13, 19, 25, 28, 46, 49]",24,,2025-06-13T18:58:58.545916,919
Lotto Max,2023-05-19,"[12, 13, 35, 41, 42, 44, 47]",32,,2025-06-13T18:58:58.545916,920
Lotto Max,2023-05-23,"[1, 7, 10, 18, 23, 24, 34]",3,,2025-06-13T18:58:58.545916,921
Lotto Max,2023-05-26,"[2, 7, 9, 12, 21, 30, 37]",23,,2025-06-13T18:58:58.545916,922
Lotto Max,2023-05-30,"[13, 14, 18, 19, 25, 29, 38]",36,,2025-06-13T18:58:58.545916,923
Lotto Max,2023-06-02,"[1, 12, 16, 21, 29, 43, 49]",8,,2025-06-13T18:58:58.545916,924
Lotto Max,2023-06-06,"[4, 7, 13, 16, 31, 32, 39]",26,,2025-06-13T18:58:58.545916,925
Lotto Max,2023-06-09,"[7, 10, 12, 31, 37, 42, 44]",34,,2025-06-13T18:58:58.545916,926
Lotto Max,2023-06-13,"[1, 2, 8, 12, 24, 44, 45]",26,,2025-06-13T18:58:58.545916,927
Lotto Max,2023-06-16,"[11, 20, 30, 34, 41, 47, 49]",16,,2025-06-13T18:58:58.545916,928
Lotto Max,2023-06-20,"[5, 10, 24, 30, 32, 43, 48]",40,,2025-06-13T18:58:58.545916,929
Lotto Max,2023-06-23,"[8, 19, 21, 29, 33, 40, 46]",25,,2025-06-13T18:58:58.545916,930
Lotto Max,2023-06-27,"[1, 9, 25, 31, 34, 35, 38]",36,,2025-06-13T18:58:58.545916,931
Lotto Max,2023-06-30,"[1, 13, 19, 26, 35, 42, 49]",37,,2025-06-13T18:58:58.545916,932
Lotto Max,2023-07-04,"[2, 9, 20, 21, 23, 32, 43]",1,,2025-06-13T18:58:58.545916,933
Lotto Max,2023-07-07,"[12, 13, 28, 32, 34, 35, 40]",27,,2025-06-13T18:58:58.545916,934
Lotto Max,2023-07-11,"[5, 16, 23, 24, 31, 40, 48]",3,,2025-06-13T18:58:58.545916,935
Lotto Max,2023-07-14,"[3, 11, 23, 27, 39, 44, 48]",17,,2025-06-13T18:58:58.545916,936
Lotto Max,2023-07-18,"[2, 4, 5, 15, 29, 40, 49]",42,,2025-06-13T18:58:58.545916,937
Lotto Max,2023-07-21,"[4, 8, 14, 25, 28, 40, 41]",6,,2025-06-13T18:58:58.545916,938
Lotto Max,2023-07-25,"[15, 16, 17, 18, 43, 44, 48]",50,,2025-06-13T18:58:58.545916,939
Lotto Max,2023-07-28,"[4, 17, 26, 28, 29, 41, 48]",16,,2025-06-13T18:58:58.545916,940
Lotto Max,2023-08-01,"[2, 13, 26, 28, 30, 43, 46]",24,,2025-06-13T18:58:58.545916,941
Lotto Max,2023-08-04,"[2, 11, 16, 21, 32, 44, 47]",13,,2025-06-13T18:58:58.545916,942
Lotto Max,2023-08-08,"[7, 19, 22, 34, 44, 46, 49]",26,,2025-06-13T18:58:58.545916,943
Lotto Max,2023-08-11,"[7, 8, 23, 28, 29, 31, 37]",43,,2025-06-13T18:58:58.545916,944
Lotto Max,2023-08-15,"[13, 15, 20, 29, 31, 48, 49]",18,,2025-06-13T18:58:58.545916,945
Lotto Max,2023-08-18,"[1, 7, 29, 36, 40, 42, 50]",35,,2025-06-13T18:58:58.545916,946
Lotto Max,2023-08-22,"[2, 7, 12, 19, 38, 42, 50]",39,,2025-06-13T18:58:58.545916,947
Lotto Max,2023-08-25,"[7, 12, 17, 18, 37, 38, 45]",40,,2025-06-13T18:58:58.545916,948
Lotto Max,2023-08-29,"[13, 17, 19, 22, 26, 28, 40]",20,,2025-06-13T18:58:58.545916,949
Lotto Max,2023-09-01,"[1, 7, 15, 30, 36, 37, 46]",14,,2025-06-13T18:58:58.545916,950
Lotto Max,2023-09-05,"[8, 20, 23, 26, 38, 45, 47]",33,,2025-06-13T18:58:58.545916,951
Lotto Max,2023-09-08,"[15, 22, 25, 29, 30, 31, 34]",18,,2025-06-13T18:58:58.545916,952
Lotto Max,2023-09-12,"[6, 7, 9, 12, 13, 32, 37]",15,,2025-06-13T18:58:58.545916,953
Lotto Max,2023-09-15,"[1, 2, 11, 27, 32, 35, 44]",18,,2025-06-13T18:58:58.545916,954
Lotto Max,2023-09-19,"[4, 7, 13, 20, 24, 30, 48]",5,,2025-06-13T18:58:58.545916,955
Lotto Max,2023-09-22,"[12, 13, 19, 26, 33, 39, 43]",2,,2025-06-13T18:58:58.545916,956
